OID,PID
3999,247
3999,247
3999,592
3999,592
3999,592
3999,168
3999,168
3999,468
3999,468
3999,468
3999,409
4000,645
4000,436
4000,436
4000,736
4000,736
4000,865
4000,865
4000,865
4000,416
4000,416
4001,718
4001,618
4001,618
4001,618
4001,277
4001,277
4001,277
4001,678
4001,678
4002,220
4002,220
4002,220
4003,177
4003,177
4003,700
4003,700
4003,866
4003,866
4003,866
4003,371
4003,764
4003,764
4003,764
4004,628
4004,628
4005,28
4005,28
4005,28
4005,26
4005,26
4005,432
4005,432
4005,432
4005,862
4005,862
4005,354
4005,354
4005,354
4006,521
4006,521
4006,521
4006,756
4006,756
4006,298
4006,448
4006,448
4006,897
4006,897
4006,897
4007,952
4007,952
4007,212
4007,212
4007,456
4007,456
4008,11
4008,583
4008,583
4009,699
4009,699
4009,699
4009,571
4009,762
4009,762
4009,457
4010,383
4010,383
4010,383
4010,262
4010,262
4011,966
4011,966
4011,966
4011,369
4011,369
4011,369
4011,621
4011,621
4011,621
4011,280
4011,280
4011,280
4011,826
4012,684
4012,684
4012,163
4012,163
4012,163
4012,70
4012,154
4012,154
4012,154
4012,87
4012,87
4012,87
4013,323
4013,443
4013,443
4013,443
4013,503
4013,503
4013,503
4013,871
4013,871
4013,32
4013,32
4013,32
4014,178
4014,178
4014,178
4014,655
4015,273
4015,273
4015,273
4015,223
4015,926
4015,926
4015,926
4015,453
4015,453
4015,81
4016,919
4016,747
4016,747
4016,747
4016,509
4016,509
4017,526
4017,915
4017,915
4018,964
4018,964
4018,129
4018,129
4019,785
4020,842
4020,286
4020,286
4020,437
4020,437
4021,80
4021,835
4022,633
4022,633
4022,330
4022,330
4022,330
4022,794
4022,794
4023,398
4024,748
4024,748
4024,92
4024,92
4024,92
4024,457
4024,457
4024,478
4024,478
4025,648
4025,648
4025,648
4025,943
4025,943
4025,943
4025,942
4025,220
4025,220
4025,947
4026,513
4026,769
4026,713
4026,713
4026,713
4026,586
4026,586
4026,586
4027,664
4027,187
4027,187
4027,187
4027,708
4027,708
4027,708
4027,880
4027,880
4028,437
4028,660
4028,660
4028,68
4029,479
4029,479
4029,64
4029,64
4029,620
4029,11
4029,11
4029,11
4030,20
4030,894
4030,894
4030,894
4031,405
4031,405
4031,405
4031,336
4031,336
4031,100
4031,100
4031,100
4031,492
4031,492
4031,542
4031,542
4032,925
4032,925
4032,629
4032,959
4032,959
4032,959
4033,468
4033,468
4033,468
4033,784
4033,16
4033,16
4033,16
4034,282
4034,282
4034,597
4034,597
4034,597
4034,288
4035,458
4035,458
4035,621
4035,621
4036,19
4036,218
4037,570
4037,570
4037,235
4037,235
4037,235
4037,674
4037,674
4037,674
4037,321
4037,253
4037,253
4037,253
4038,132
4038,132
4038,132
4038,53
4039,0
4039,0
4039,830
4039,830
4039,830
4040,948
4040,948
4041,429
4041,429
4041,429
4041,250
4041,250
4041,885
4041,167
4041,167
4041,967
4041,967
4041,967
4042,53
4042,53
4042,510
4042,510
4042,16
4042,16
4042,16
4042,951
4042,951
4042,239
4043,951
4043,951
4043,695
4043,695
4043,695
4043,379
4043,379
4043,470
4043,470
4043,470
4043,706
4043,706
4044,44
4044,44
4045,762
4045,762
4045,960
4046,528
4046,528
4046,241
4046,241
4046,241
4047,942
4047,942
4047,766
4047,766
4048,42
4048,42
4048,265
4048,168
4048,168
4048,168
4048,180
4048,180
4049,533
4050,453
4050,6
4050,6
4050,6
4050,64
4050,64
4050,526
4050,526
4050,526
4051,873
4051,873
4051,306
4051,306
4051,672
4051,672
4051,672
4051,968
4051,968
4052,380
4053,301
4053,301
4053,903
4053,903
4053,903
4053,367
4053,367
4053,828
4053,828
4054,269
4054,269
4054,802
4054,648
4054,648
4054,891
4054,891
4054,891
4055,371
4055,399
4055,399
4055,129
4056,656
4056,656
4056,290
4056,290
4056,290
4056,534
4056,534
4057,89
4057,123
4057,123
4057,748
4057,748
4057,748
4058,743
4058,743
4058,743
4058,880
4058,880
4058,880
4058,44
4058,533
4058,645
4058,645
4058,645
4059,149
4059,149
4059,812
4059,812
4059,812
4059,565
4059,28
4059,28
4059,28
4059,84
4059,84
4059,84
4060,677
4060,677
4060,231
4060,231
4060,175
4060,20
4060,20
4060,20
4060,491
4061,150
4061,150
4061,391
4061,391
4061,391
4061,4
4061,4
4061,340
4061,340
4061,529
4061,529
4062,212
4062,212
4062,212
4062,424
4062,424
4062,285
4062,769
4063,335
4063,335
4063,584
4063,584
4063,584
4063,870
4063,870
4064,738
4064,738
4064,875
4064,875
4064,421
4064,421
4064,781
4064,781
4065,230
4065,230
4065,332
4065,332
4066,759
4066,910
4066,910
4066,686
4066,686
4067,215
4067,215
4067,890
4067,29
4067,29
4067,284
4067,284
4068,869
4069,213
4069,375
4069,375
4069,45
4069,45
4069,121
4069,121
4069,121
4070,951
4070,951
4070,951
4070,606
4070,606
4070,606
4070,29
4070,29
4071,612
4071,612
4071,612
4071,50
4071,250
4071,250
4071,963
4071,963
4071,532
4072,648
4072,709
4072,709
4072,709
4072,657
4072,387
4072,387
4072,387
4072,212
4072,212
4073,678
4073,319
4073,319
4073,85
4073,85
4073,890
4074,723
4074,723
4074,723
4074,346
4074,346
4074,346
4074,892
4074,518
4074,518
4074,518
4074,637
4075,511
4075,511
4075,511
4076,166
4076,166
4076,166
4076,442
4076,442
4076,103
4076,103
4076,103
4076,530
4076,530
4076,530
4077,137
4077,137
4077,314
4077,314
4077,314
4077,718
4077,718
4078,603
4078,603
4078,856
4078,856
4078,576
4078,576
4078,218
4078,218
4079,102
4079,102
4079,84
4079,84
4079,84
4079,457
4079,457
4079,457
4080,142
4080,142
4080,142
4080,249
4080,409
4080,409
4080,626
4080,626
4080,479
4081,502
4081,655
4081,69
4081,69
4081,232
4081,548
4081,548
4082,595
4082,812
4082,803
4082,803
4082,901
4082,901
4082,901
4082,416
4082,416
4082,416
4083,631
4084,707
4084,232
4084,232
4085,967
4085,967
4085,696
4085,497
4085,400
4085,400
4086,373
4086,305
4086,305
4086,542
4086,542
4086,542
4086,525
4086,129
4086,129
4086,129
4087,602
4087,798
4087,798
4087,798
4087,759
4087,111
4087,111
4087,111
4088,874
4088,874
4088,874
4089,260
4089,260
4089,528
4089,528
4089,56
4089,56
4089,56
4089,432
4089,47
4089,47
4089,47
4090,799
4090,799
4090,799
4090,689
4090,689
4090,326
4090,726
4090,726
4090,726
4090,124
4091,847
4091,474
4091,474
4092,451
4092,451
4092,451
4092,516
4092,516
4092,516
4092,533
4092,533
4092,53
4092,53
4093,526
4094,417
4094,417
4094,620
4094,933
4094,686
4095,938
4095,938
4095,463
4095,463
4095,417
4095,434
4096,853
4096,853
4096,853
4096,403
4096,403
4096,121
4096,121
4097,416
4097,416
4098,138
4098,138
4099,478
4099,478
4099,478
4099,427
4099,742
4100,700
4100,442
4101,559
4101,559
4101,811
4101,811
4102,279
4102,279
4102,894
4102,894
4102,894
4102,256
4103,796
4103,796
4103,835
4104,5
4104,5
4104,5
4104,228
4104,228
4104,693
4104,693
4104,816
4104,816
4104,816
4105,211
4105,211
4105,211
4106,712
4106,712
4106,712
4106,705
4107,11
4107,11
4107,11
4107,761
4108,931
4108,931
4108,931
4108,805
4108,805
4108,41
4108,616
4108,616
4108,616
4108,3
4109,448
4109,448
4109,448
4109,714
4109,198
4109,698
4109,698
4109,698
4110,426
4110,426
4110,928
4110,928
4110,928
4110,187
4111,350
4111,587
4112,286
4112,73
4112,73
4112,73
4112,777
4112,292
4112,292
4113,297
4113,297
4113,297
4113,274
4113,274
4113,772
4113,830
4113,830
4113,830
4114,482
4114,482
4114,482
4115,147
4115,147
4115,147
4116,328
4117,244
4117,244
4117,244
4117,557
4117,557
4117,557
4117,750
4117,750
4118,851
4118,788
4118,788
4118,788
4118,206
4118,206
4118,288
4118,371
4119,952
4119,440
4119,440
4119,440
4120,839
4120,839
4120,458
4120,458
4120,458
4120,893
4120,893
4120,893
4120,126
4120,126
4120,126
4120,405
4120,405
4121,554
4121,554
4121,915
4121,954
4121,954
4121,954
4121,428
4122,393
4122,393
4122,650
4122,650
4122,650
4122,140
4122,140
4122,140
4122,367
4122,367
4122,367
4122,318
4122,318
4122,318
4123,959
4123,959
4123,959
4124,949
4124,949
4124,396
4124,396
4124,530
4125,392
4125,392
4125,535
4125,535
4125,655
4125,655
4125,655
4126,107
4126,107
4126,611
4126,644
4126,644
4126,927
4127,534
4128,246
4128,311
4128,532
4128,645
4128,843
4128,843
4128,843
4129,634
4129,634
4129,448
4129,448
4129,448
4129,276
4129,276
4129,276
4130,935
4130,935
4130,935
4130,107
4130,263
4131,636
4131,636
4132,518
4132,518
4132,518
4132,239
4132,239
4132,254
4132,254
4132,254
4132,301
4133,603
4133,754
4133,754
4133,754
4133,82
4133,82
4134,404
4134,524
4134,796
4134,796
4134,769
4134,769
4134,769
4134,585
4134,585
4135,101
4135,336
4135,656
4135,656
4135,656
4136,796
4136,966
4136,966
4136,966
4136,743
4136,743
4136,817
4136,817
4136,817
4137,892
4137,892
4137,892
4137,162
4137,162
4137,162
4137,694
4138,614
4138,614
4138,641
4138,641
4138,641
4138,551
4138,551
4138,695
4139,285
4139,285
4139,548
4139,548
4139,548
4139,649
4139,649
4140,824
4140,445
4140,445
4140,284
4140,284
4141,416
4141,674
4141,674
4141,674
4142,616
4142,616
4142,709
4142,734
4142,734
4142,292
4142,292
4142,292
4143,293
4144,365
4144,365
4144,365
4144,178
4144,46
4144,46
4144,46
4144,512
4144,512
4144,512
4145,161
4145,161
4145,717
4145,717
4145,717
4146,766
4146,616
4146,616
4146,616
4147,559
4147,559
4147,19
4147,19
4147,527
4147,111
4148,601
4148,601
4148,601
4148,184
4148,918
4148,918
4148,918
4149,292
4149,292
4149,15
4149,15
4149,369
4149,369
4149,369
4150,574
4150,445
4150,418
4150,418
4150,418
4150,769
4150,75
4150,75
4150,75
4151,374
4151,374
4151,374
4151,707
4151,707
4151,707
4151,792
4152,303
4152,52
4152,52
4152,377
4152,377
4152,377
4152,868
4152,868
4152,868
4152,409
4152,409
4152,409
4153,836
4153,836
4153,448
4153,448
4153,946
4153,100
4154,575
4154,954
4154,182
4154,92
4154,92
4154,92
4154,448
4155,569
4155,569
4155,793
4155,793
4155,793
4156,627
4156,627
4156,627
4156,962
4156,224
4156,224
4156,224
4156,619
4156,619
4156,619
4156,873
4156,873
4156,873
4157,942
4157,942
4157,942
4157,65
4157,65
4157,65
4158,8
4158,8
4158,8
4158,611
4159,202
4159,202
4159,202
4159,600
4159,530
4159,530
4159,530
4159,409
4159,409
4159,279
4160,773
4160,773
4160,205
4160,205
4160,205
4160,514
4161,23
4161,23
4161,567
4161,567
4161,567
4161,32
4161,32
4161,29
4161,29
4162,52
4162,52
4163,461
4163,461
4163,461
4163,288
4163,288
4163,288
4163,122
4164,41
4164,41
4164,796
4164,796
4164,565
4164,565
4165,241
4165,289
4165,289
4165,813
4165,813
4165,118
4165,118
4166,191
4166,221
4166,221
4167,74
4167,74
4168,109
4168,109
4168,109
4169,693
4170,830
4170,830
4170,558
4170,558
4170,558
4170,296
4170,296
4170,330
4170,330
4170,330
4171,113
4171,113
4171,337
4171,337
4172,857
4172,857
4172,857
4172,524
4172,524
4172,524
4172,387
4173,109
4173,109
4173,109
4173,463
4173,463
4173,463
4173,66
4173,66
4173,66
4173,700
4174,91
4174,91
4174,91
4174,92
4174,92
4174,92
4174,18
4174,18
4174,18
4174,439
4174,439
4175,909
4175,909
4175,391
4175,391
4175,391
4175,288
4175,288
4175,955
4175,955
4175,955
4176,496
4176,496
4176,944
4176,944
4176,944
4177,906
4177,906
4177,906
4177,177
4177,886
4177,886
4177,886
4178,351
4178,351
4178,351
4178,911
4178,911
4178,911
4178,573
4178,573
4178,794
4178,794
4178,794
4178,407
4178,407
4178,407
4179,126
4179,128
4179,128
4179,128
4179,672
4179,672
4179,37
4179,37
4180,569
4180,569
4180,860
4180,860
4180,350
4180,638
4180,638
4180,638
4181,577
4181,306
4181,306
4181,306
4182,213
4182,213
4182,213
4182,254
4182,254
4182,254
4182,79
4182,79
4182,908
4182,908
4182,908
4182,581
4182,581
4182,581
4183,734
4183,734
4183,734
4184,864
4184,864
4184,864
4184,540
4185,4
4185,4
4185,4
4185,333
4185,333
4185,677
4185,677
4185,400
4185,400
4185,260
4186,300
4186,513
4187,926
4188,9
4188,9
4188,9
4189,966
4189,966
4189,239
4189,239
4189,239
4189,436
4189,436
4189,456
4189,179
4190,751
4191,269
4191,269
4192,487
4192,22
4192,227
4192,227
4192,227
4193,328
4193,810
4194,568
4194,568
4194,859
4194,685
4194,685
4194,685
4194,87
4194,87
4194,87
4195,897
4195,897
4195,897
4195,223
4195,223
4196,614
4196,614
4196,614
4196,611
4196,407
4196,407
4196,407
4196,877
4196,877
4196,19
4196,19
4196,19
4197,813
4197,407
4197,407
4197,407
4198,909
4198,523
4198,434
4198,434
4199,240
4199,240
4199,240
4199,516
4200,63
4200,63
4200,63
4201,689
4201,808
4202,46
4202,46
4202,46
4202,921
4202,921
4202,921
4202,297
4202,297
4202,297
4203,601
4203,601
4203,601
4203,253
4203,253
4204,877
4204,67
4204,67
4205,338
4205,338
4205,112
4205,112
4206,143
4206,143
4206,143
4206,516
4206,516
4206,656
4206,656
4207,939
4207,939
4207,939
4207,847
4207,847
4207,847
4207,670
4207,670
4207,594
4207,594
4208,879
4208,966
4208,966
4208,25
4208,25
4208,292
4208,292
4208,292
4209,528
4209,467
4209,467
4209,467
4209,18
4209,18
4209,41
4209,41
4209,41
4209,425
4209,425
4210,341
4210,341
4210,696
4210,696
4210,123
4210,726
4211,889
4211,889
4211,934
4211,934
4211,642
4212,317
4212,317
4213,589
4213,589
4214,914
4214,914
4215,550
4215,677
4215,969
4215,969
4215,969
4215,298
4215,298
4215,298
4216,332
4216,332
4216,332
4216,522
4216,522
4216,761
4217,169
4217,689
4217,689
4217,689
4217,9
4217,9
4217,882
4217,22
4217,22
4218,862
4218,454
4218,343
4218,115
4218,115
4218,115
4219,463
4219,463
4219,15
4219,15
4220,69
4220,7
4220,185
4220,363
4220,363
4221,718
4221,718
4221,684
4221,138
4221,138
4222,781
4222,781
4222,471
4222,471
4222,471
4223,733
4223,733
4223,488
4224,956
4224,956
4224,956
4224,500
4224,248
4224,248
4224,248
4224,74
4224,880
4224,880
4225,216
4226,614
4226,614
4226,614
4227,140
4227,140
4227,564
4227,415
4227,149
4227,20
4227,20
4228,701
4228,701
4228,701
4228,932
4228,932
4228,129
4228,129
4229,12
4229,12
4229,12
4229,528
4229,528
4229,528
4229,799
4230,502
4230,502
4230,442
4230,558
4230,558
4230,558
4231,168
4231,168
4231,168
4232,823
4232,823
4232,101
4232,854
4232,854
4232,854
4233,929
4233,929
4234,754
4234,598
4235,283
4235,283
4236,365
4236,365
4236,365
4236,654
4236,215
4236,215
4236,38
4236,38
4236,38
4237,529
4237,119
4237,119
4238,22
4238,22
4238,22
4238,176
4238,559
4238,953
4239,481
4239,481
4239,481
4239,674
4239,674
4240,3
4240,24
4240,620
4240,620
4240,620
4240,727
4240,727
4240,727
4241,957
4241,957
4241,957
4241,463
4241,538
4241,538
4241,379
4241,672
4241,672
4241,672
4242,788
4242,884
4242,884
4242,612
4243,755
4243,755
4243,755
4244,0
4244,0
4244,0
4244,158
4244,158
4244,298
4244,298
4244,915
4245,789
4245,789
4245,283
4245,211
4246,444
4246,444
4247,515
4247,515
4247,333
4247,333
4247,333
4247,109
4248,405
4249,246
4249,246
4249,279
4249,279
4249,279
4250,341
4250,341
4250,328
4250,328
4251,337
4251,337
4251,166
4251,166
4252,473
4252,932
4252,908
4252,908
4252,365
4253,595
4253,595
4253,577
4253,577
4253,577
4253,635
4253,635
4253,635
4253,450
4253,450
4253,263
4253,263
4254,3
4254,123
4254,123
4254,247
4254,247
4254,247
4255,221
4255,221
4255,550
4255,550
4256,226
4256,226
4256,226
4256,493
4256,493
4256,493
4257,949
4257,95
4257,95
4257,95
4257,225
4257,225
4257,177
4258,711
4258,711
4258,5
4258,465
4258,465
4258,723
4258,922
4259,301
4259,301
4259,90
4259,90
4259,55
4259,171
4259,171
4260,351
4260,22
4260,22
4260,22
4261,549
4261,549
4261,549
4261,615
4261,615
4261,615
4261,230
4261,230
4261,230
4261,366
4261,760
4261,760
4261,760
4262,727
4262,727
4262,696
4262,696
4262,696
4262,863
4262,366
4262,366
4263,279
4263,329
4263,329
4263,823
4263,823
4263,823
4263,764
4263,764
4263,764
4263,436
4263,436
4264,306
4264,306
4265,857
4265,857
4265,944
4265,944
4265,944
4265,650
4265,650
4265,650
4266,498
4266,498
4267,440
4267,111
4267,534
4267,534
4267,534
4267,265
4267,265
4267,265
4267,386
4268,195
4268,195
4268,195
4268,325
4268,325
4268,205
4269,60
4269,60
4269,493
4269,493
4269,493
4270,118
4270,118
4270,710
4270,710
4270,710
4270,709
4271,614
4271,614
4271,676
4271,878
4271,878
4271,878
4271,882
4271,882
4272,811
4273,596
4273,880
4273,347
4274,206
4275,843
4275,269
4275,269
4275,269
4275,759
4275,759
4275,789
4275,789
4275,789
4276,201
4276,811
4276,811
4276,811
4276,502
4276,502
4276,442
4276,442
4277,342
4277,342
4277,598
4277,431
4277,431
4277,431
4278,181
4278,181
4278,440
4279,952
4279,643
4280,10
4280,284
4280,284
4280,284
4280,174
4280,174
4280,277
4280,277
4280,277
4280,181
4280,181
4281,738
4281,738
4281,738
4281,376
4281,376
4281,376
4282,812
4282,812
4282,272
4282,272
4282,822
4282,238
4282,238
4282,238
4282,537
4282,537
4283,445
4283,445
4283,623
4283,623
4283,763
4283,763
4283,763
4283,836
4283,836
4283,836
4283,407
4283,407
4283,407
4284,378
4284,645
4284,340
4284,340
4284,340
4285,831
4285,831
4286,558
4286,558
4287,742
4287,342
4287,342
4287,342
4287,685
4287,685
4287,966
4287,941
4287,941
4287,941
4288,702
4288,702
4288,0
4288,0
4288,0
4288,424
4288,424
4288,252
4288,252
4289,403
4289,576
4289,576
4289,865
4289,865
4289,865
4290,130
4291,708
4291,708
4291,711
4291,156
4291,156
4292,42
4292,42
4293,753
4293,753
4293,237
4294,902
4294,902
4294,706
4294,706
4294,706
4294,745
4294,745
4294,96
4294,96
4294,495
4294,495
4295,378
4295,378
4295,378
4295,909
4295,909
4296,676
4296,676
4296,676
4296,16
4296,16
4297,672
4298,598
4298,598
4298,598
4298,175
4298,602
4299,102
4299,102
4299,642
4299,642
4299,905
4299,905
4300,190
4300,934
4300,184
4300,245
4300,245
4301,790
4301,790
4301,790
4301,184
4301,226
4301,226
4301,702
4301,702
4302,418
4302,418
4302,418
4303,78
4303,78
4303,78
4303,529
4303,898
4303,898
4303,898
4304,163
4304,163
4304,163
4304,574
4304,574
4304,755
4304,755
4305,642
4305,642
4305,642
4305,793
4305,788
4305,788
4305,788
4305,500
4305,802
4305,802
4305,802
4306,513
4306,513
4306,513
4306,170
4306,170
4306,170
4306,911
4306,911
4306,911
4306,245
4306,603
4307,311
4307,718
4307,718
4307,718
4307,485
4307,630
4307,943
4308,422
4308,422
4308,422
4308,852
4308,852
4308,852
4309,920
4309,920
4310,723
4310,24
4310,107
4310,107
4310,107
4310,773
4310,773
4310,773
4311,570
4311,888
4311,300
4311,784
4311,784
4311,784
4311,771
4311,771
4311,771
4312,556
4312,556
4312,556
4313,69
4313,69
4313,69
4313,948
4313,948
4313,948
4313,233
4313,233
4313,233
4314,710
4314,710
4314,710
4315,426
4315,426
4316,359
4316,359
4316,28
4316,28
4316,28
4316,658
4316,711
4316,711
4316,711
4316,1
4317,818
4317,818
4317,149
4317,149
4317,37
4317,37
4317,37
4317,374
4317,134
4317,134
4318,224
4318,224
4318,224
4318,242
4318,258
4318,258
4318,258
4318,580
4318,580
4318,580
4319,139
4319,139
4320,863
4320,863
4320,428
4321,663
4321,663
4321,663
4321,601
4321,292
4321,292
4321,292
4322,920
4322,920
4323,427
4323,427
4323,427
4323,632
4323,632
4323,440
4323,665
4323,665
4323,665
4323,70
4323,70
4324,958
4324,958
4324,276
4325,75
4325,110
4325,358
4326,473
4326,473
4326,473
4326,78
4326,67
4326,67
4326,636
4326,636
4326,636
4326,592
4326,592
4327,365
4327,365
4327,365
4328,602
4328,602
4328,602
4329,505
4329,505
4329,505
4329,641
4329,733
4329,733
4329,733
4330,145
4330,145
4330,145
4330,699
4330,699
4330,699
4330,20
4330,20
4330,20
4330,20
4330,20
4331,628
4331,628
4331,914
4332,535
4332,367
4332,367
4333,494
4333,494
4333,205
4333,205
4333,205
4333,201
4333,22
4333,22
4334,226
4334,149
4334,149
4334,149
4334,849
4334,849
4335,381
4335,329
4335,329
4335,329
4335,23
4335,249
4335,249
4335,249
4335,605
4335,605
4335,605
4336,57
4336,57
4336,358
4336,358
4337,9
4337,9
4338,713
4338,144
4338,144
4338,144
4338,734
4338,734
4338,734
4338,329
4338,329
4339,766
4339,766
4340,851
4341,133
4342,868
4342,868
4342,868
4342,853
4342,798
4342,307
4342,307
4342,307
4342,111
4342,111
4342,111
4343,104
4343,104
4343,104
4343,812
4343,812
4343,812
4343,849
4343,849
4343,378
4343,378
4343,378
4344,127
4344,127
4344,127
4344,763
4344,763
4344,763
4344,235
4344,235
4344,235
4345,194
4345,194
4346,98
4346,98
4346,98
4346,504
4346,504
4346,137
4346,137
4346,137
4347,165
4347,165
4347,165
4347,95
4347,95
4347,95
4347,593
4347,593
4347,593
4347,617
4347,617
4348,268
4348,268
4348,268
4348,694
4348,694
4348,694
4349,845
4349,845
4349,123
4349,123
4349,123
4349,8
4350,693
4350,693
4350,693
4350,459
4350,459
4350,459
4350,948
4350,45
4350,610
4351,934
4351,934
4351,100
4351,100
4351,100
4351,709
4351,709
4351,709
4351,577
4352,796
4352,796
4352,796
4352,295
4352,802
4352,802
4352,419
4352,419
4352,419
4352,151
4352,151
4353,364
4353,364
4353,364
4353,809
4353,809
4353,68
4353,68
4353,68
4353,915
4353,722
4354,966
4354,18
4354,18
4354,439
4355,214
4355,214
4355,214
4355,737
4355,737
4355,737
4356,630
4356,630
4356,630
4356,518
4356,518
4356,518
4356,14
4356,54
4356,54
4356,54
4357,114
4358,39
4359,381
4359,381
4359,247
4359,247
4359,910
4359,910
4359,362
4359,362
4359,362
4359,180
4359,180
4359,180
4360,364
4360,364
4360,364
4361,925
4361,925
4361,948
4362,389
4362,389
4362,389
4362,404
4363,177
4363,177
4363,177
4364,875
4364,875
4364,304
4364,304
4364,367
4364,367
4365,190
4365,190
4365,545
4365,545
4365,545
4366,364
4367,512
4368,667
4368,667
4368,667
4368,326
4368,911
4368,911
4368,495
4368,495
4368,495
4369,333
4369,333
4369,333
4369,860
4369,860
4369,560
4369,560
4369,276
4370,310
4370,156
4370,156
4370,488
4370,488
4370,319
4370,319
4370,319
4371,277
4371,272
4372,799
4372,799
4372,799
4372,171
4372,171
4372,171
4372,321
4372,564
4372,564
4373,662
4374,791
4374,791
4374,791
4374,955
4374,955
4374,701
4374,510
4374,510
4374,386
4374,386
4374,386
4375,863
4375,863
4376,708
4376,179
4376,179
4376,441
4376,441
4377,349
4377,349
4377,349
4378,234
4378,533
4378,533
4378,46
4378,46
4378,467
4378,467
4378,467
4378,402
4378,402
4379,215
4379,739
4379,51
4379,671
4380,800
4380,800
4380,800
4380,806
4380,299
4380,411
4380,291
4380,291
4381,260
4381,260
4381,260
4381,634
4381,634
4382,770
4382,770
4382,532
4382,532
4382,172
4382,172
4383,277
4383,277
4383,277
4384,736
4384,497
4384,497
4384,497
4384,869
4384,869
4384,869
4384,242
4384,242
4385,928
4385,908
4385,908
4385,908
4386,202
4387,790
4387,790
4387,790
4387,715
4387,715
4387,35
4387,84
4387,84
4387,960
4387,960
4388,931
4388,29
4388,29
4388,226
4388,226
4388,226
4388,793
4388,793
4388,149
4389,669
4389,669
4389,642
4389,642
4389,49
4389,406
4389,406
4390,219
4390,219
4390,219
4391,851
4391,851
4391,851
4391,454
4391,454
4391,454
4392,852
4392,196
4392,196
4392,196
4392,73
4392,73
4392,73
4393,265
4393,92
4393,92
4393,92
4394,673
4394,673
4394,787
4394,904
4394,904
4394,904
4394,953
4395,229
4395,229
4395,229
4396,278
4396,914
4396,914
4396,629
4396,860
4396,722
4397,82
4397,82
4397,30
4397,626
4397,626
4397,626
4398,398
4398,398
4398,471
4398,471
4398,471
4398,628
4398,628
4398,628
4399,621
4399,523
4399,523
4399,665
4399,665
4399,665
4399,16
4399,16
4399,16
4399,625
4400,811
4400,811
4400,696
4400,696
4401,795
4401,435
4401,435
4401,609
4401,609
4401,313
4401,313
4401,313
4402,710
4402,710
4402,710
4402,936
4403,2
4403,2
4403,937
4403,937
4403,937
4403,670
4403,670
4403,931
4403,931
4403,931
4403,627
4403,627
4404,775
4405,803
4405,803
4405,725
4405,725
4405,725
4406,408
4406,408
4406,408
4406,601
4406,601
4407,520
4407,520
4407,788
4408,746
4408,746
4408,746
4408,188
4408,188
4408,188
4408,381
4408,381
4408,381
4408,115
4408,551
4408,551
4408,551
4409,745
4409,745
4409,745
4409,647
4409,767
4409,767
4410,51
4410,38
4410,38
4411,517
4411,683
4411,683
4412,900
4412,900
4412,726
4412,528
4412,401
4412,401
4413,492
4413,492
4413,492
4414,506
4414,596
4414,596
4415,153
4415,153
4415,153
4415,623
4415,623
4415,623
4415,202
4415,202
4415,56
4415,56
4415,56
4415,777
4415,777
4415,777
4416,348
4416,348
4416,864
4417,905
4417,905
4417,126
4417,126
4417,126
4418,473
4418,919
4418,919
4418,919
4418,656
4418,728
4418,728
4418,554
4418,554
4419,9
4419,9
4419,9
4420,895
4420,895
4420,614
4420,614
4420,759
4420,500
4420,500
4420,500
4420,440
4420,440
4421,191
4421,873
4421,23
4421,885
4421,885
4421,564
4421,564
4422,340
4422,340
4422,340
4423,395
4423,395
4423,445
4423,445
4424,226
4425,639
4425,639
4425,309
4425,309
4425,718
4425,718
4425,718
4426,507
4426,507
4426,507
4427,353
4427,857
4427,857
4427,465
4427,465
4427,465
4427,193
4427,193
4427,193
4427,10
4427,10
4428,296
4428,79
4428,79
4429,570
4429,406
4430,264
4430,264
4430,264
4431,587
4431,587
4431,587
4431,19
4431,738
4431,738
4431,161
4431,191
4431,191
4432,119
4432,119
4432,791
4432,791
4432,446
4432,339
4433,883
4433,883
4433,34
4433,34
4433,34
4433,355
4433,355
4433,355
4433,477
4433,477
4433,848
4433,848
4433,848
4434,959
4434,13
4434,13
4434,13
4434,373
4434,373
4434,548
4435,404
4435,404
4435,404
4435,887
4435,887
4436,367
4436,367
4436,595
4436,595
4437,693
4437,693
4437,693
4438,134
4438,134
4438,47
4438,47
4438,47
4438,904
4438,904
4438,94
4438,94
4439,32
4440,428
4440,428
4440,91
4440,91
4440,670
4440,670
4440,784
4440,784
4440,784
4441,635
4441,635
4442,856
4442,959
4443,253
4443,253
4443,253
4443,155
4443,244
4443,244
4443,689
4443,689
4444,703
4444,703
4445,309
4445,309
4445,660
4445,660
4445,660
4445,833
4445,423
4446,611
4447,187
4447,221
4447,91
4447,91
4447,91
4448,825
4448,825
4448,818
4448,818
4448,818
4448,952
4448,952
4448,952
4448,839
4449,9
4449,331
4449,331
4449,923
4450,862
4450,223
4450,223
4450,77
4450,775
4450,271
4451,778
4451,74
4451,74
4452,12
4452,12
4452,345
4453,21
4453,21
4453,796
4453,796
4453,832
4453,832
4453,332
4453,332
4453,332
4454,740
4454,645
4454,645
4454,632
4454,632
4454,867
4454,879
4454,879
4455,749
4455,512
4455,512
4455,367
4455,367
4455,367
4455,75
4455,75
4455,602
4456,758
4456,78
4456,78
4456,407
4457,80
4457,80
4457,80
4457,565
4457,29
4457,29
4457,29
4457,949
4457,949
4457,949
4458,520
4458,520
4458,696
4458,696
4458,696
4458,280
4458,280
4458,280
4459,731
4459,194
4459,194
4460,718
4460,674
4460,674
4460,595
